                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    162,                0.41988,                0.40256,                0.99326,                0.97801,                      1,                  0.995,                0.93178,                0.46513,                0.37296,                 0.8333,             0.00058588,             0.00058588,             0.00058588
                    163,                 0.4296,                0.41229,                0.99302,                0.98214,                      1,                  0.995,                 0.9426,                0.42813,                0.38844,                0.81067,             0.00058175,             0.00058175,             0.00058175
                    164,                0.43143,                 0.4188,                 1.0039,                0.98609,                 0.9874,                  0.995,                0.93096,                0.40735,                0.35052,                0.83153,             0.00057763,             0.00057763,             0.00057763
                    165,                0.41694,                0.40948,                0.99062,                0.95931,                   0.95,                0.98071,                0.92183,                0.41156,                0.40052,                0.83356,              0.0005735,              0.0005735,              0.0005735
                    166,                0.41692,                0.40069,                0.99359,                0.94505,                      1,                  0.995,                0.91783,                0.44474,                 0.4442,                0.85461,             0.00056938,             0.00056938,             0.00056938
                    167,                0.40658,                0.38388,                0.98948,                0.94614,                      1,                  0.995,                0.92945,                0.44742,                0.41283,                0.84235,             0.00056525,             0.00056525,             0.00056525
                    168,                0.40108,                0.38634,                0.99784,                  0.987,                      1,                  0.995,                0.94641,                0.42439,                0.35049,                0.82491,             0.00056112,             0.00056112,             0.00056112
                    169,                0.42805,                0.41102,                 1.0036,                0.96164,                      1,                  0.995,                0.95173,                0.41347,                0.35222,                0.82228,               0.000557,               0.000557,               0.000557
                    170,                0.39212,                0.39356,                0.98745,                0.95843,                      1,                  0.995,                0.94358,                0.37872,                0.36637,                0.76626,             0.00055287,             0.00055287,             0.00055287
                    171,                0.39818,                0.39122,                 0.9857,                0.98644,                      1,                  0.995,                0.94742,                0.41469,                0.31934,                 0.8015,             0.00054875,             0.00054875,             0.00054875
                    172,                 0.3867,                 0.3923,                0.97507,                0.98939,                      1,                  0.995,                0.94043,                0.40238,                 0.3569,                0.81591,             0.00054463,             0.00054463,             0.00054463
                    173,                0.40481,                0.38694,                0.98314,                 0.9881,                      1,                  0.995,                0.95008,                0.40699,                0.34749,                0.82187,              0.0005405,              0.0005405,              0.0005405
                    174,                 0.4029,                0.38159,                0.98143,                0.98899,                      1,                  0.995,                0.96404,                0.39704,                0.33514,                0.81111,             0.00053638,             0.00053638,             0.00053638
                    175,                0.39572,                0.36255,                 0.9829,                0.98509,                      1,                  0.995,                0.95569,                0.40795,                0.35182,                0.81625,             0.00053225,             0.00053225,             0.00053225
                    176,                0.40898,                0.38394,                0.98907,                0.98615,                      1,                  0.995,                0.94124,                0.40821,                0.38007,                0.82545,             0.00052812,             0.00052812,             0.00052812
                    177,                0.39815,                0.38233,                0.98727,                0.99051,                      1,                  0.995,                0.94346,                0.39294,                0.35147,                0.81173,               0.000524,               0.000524,               0.000524
                    178,                0.39867,                0.37497,                0.98543,                0.96975,                      1,                  0.995,                0.91793,                0.44768,                0.37691,                0.82284,             0.00051988,             0.00051988,             0.00051988
                    179,                0.39883,                  0.354,                0.99038,                0.98985,                      1,                  0.995,                0.94219,                0.42337,                0.36922,                0.82026,             0.00051575,             0.00051575,             0.00051575
                    180,                0.40707,                0.38893,                0.99112,                0.98574,                      1,                  0.995,                0.94886,                0.42576,                0.35105,                0.82225,             0.00051163,             0.00051163,             0.00051163
                    181,                0.40525,                0.39123,                0.99003,                0.98957,                      1,                  0.995,                0.92332,                0.46416,                 0.3812,                0.83557,              0.0005075,              0.0005075,              0.0005075
                    182,                0.38974,                0.38338,                 0.9868,                0.98904,                      1,                  0.995,                0.89305,                0.48903,                0.40216,                0.85907,             0.00050337,             0.00050337,             0.00050337
                    183,                0.39428,                0.38377,                0.99548,                0.98811,                      1,                  0.995,                0.91977,                0.45235,                0.38952,                0.84754,             0.00049925,             0.00049925,             0.00049925
                    184,                0.39789,                0.37711,                0.99135,                0.98734,                      1,                  0.995,                 0.9251,                0.42036,                0.34811,                0.82032,             0.00049513,             0.00049513,             0.00049513
                    185,                 0.4103,                0.39756,                0.98821,                0.98897,                      1,                  0.995,                0.92819,                0.41539,                0.33009,                0.82717,               0.000491,               0.000491,               0.000491
                    186,                0.40361,                0.37705,                0.98834,                0.97858,                      1,                  0.995,                0.94464,                0.39173,                0.31109,                 0.8165,             0.00048687,             0.00048687,             0.00048687
                    187,                0.40012,                0.39097,                0.98729,                0.97583,                      1,                  0.995,                0.93714,                0.41353,                0.36122,                 0.8281,             0.00048275,             0.00048275,             0.00048275
                    188,                0.39261,                0.37451,                 0.9864,                0.98796,                      1,                  0.995,                0.94429,                 0.4345,                0.35806,                 0.8264,             0.00047863,             0.00047863,             0.00047863
                    189,                0.39351,                0.39585,                0.99149,                  0.987,                      1,                  0.995,                0.95202,                0.40861,                0.35894,                0.81967,              0.0004745,              0.0004745,              0.0004745
                    190,                0.40277,                0.39386,                0.98787,                0.98976,                      1,                  0.995,                0.94739,                0.38927,                0.36015,                0.80239,             0.00047038,             0.00047038,             0.00047038
                    191,                0.40226,                0.38317,                0.99258,                0.99004,                      1,                  0.995,                0.95389,                0.41468,                0.34608,                0.81726,             0.00046625,             0.00046625,             0.00046625
                    192,                0.39089,                 0.3629,                0.98746,                0.98222,                      1,                  0.995,                0.94448,                0.43178,                0.36294,                0.81857,             0.00046212,             0.00046212,             0.00046212
                    193,                0.39806,                0.37701,                0.99137,                0.98991,                      1,                  0.995,                0.94995,                0.43807,                0.35253,                0.83087,               0.000458,               0.000458,               0.000458
                    194,                0.36989,                0.35622,                0.97328,                0.98996,                      1,                  0.995,                0.93419,                0.42229,                0.33957,                0.83519,             0.00045388,             0.00045388,             0.00045388
                    195,                0.37868,                0.36109,                0.98465,                0.98949,                      1,                  0.995,                 0.9365,                0.41376,                0.32658,                 0.8355,             0.00044975,             0.00044975,             0.00044975
                    196,                0.37574,                0.35695,                0.98391,                0.99014,                      1,                  0.995,                 0.9254,                0.43327,                0.35686,                0.84561,             0.00044563,             0.00044563,             0.00044563
                    197,                0.39957,                0.36176,                0.99698,                0.99037,                      1,                  0.995,                0.94901,                0.41367,                0.35135,                0.83153,              0.0004415,              0.0004415,              0.0004415
                    198,                0.38972,                0.35972,                0.99252,                0.98835,                      1,                  0.995,                0.94539,                0.42408,                  0.379,                0.82354,             0.00043738,             0.00043738,             0.00043738
                    199,                0.39353,                0.36043,                 0.9795,                0.98851,                      1,                  0.995,                0.94801,                0.42778,                0.38635,                 0.8251,             0.00043325,             0.00043325,             0.00043325
                    200,                0.38418,                0.34443,                0.99025,                0.99008,                      1,                  0.995,                0.93799,                0.40148,                0.38448,                0.83174,             0.00042912,             0.00042912,             0.00042912
                    201,                0.37676,                0.35248,                0.98142,                0.97058,                      1,                  0.995,                0.93761,                0.40292,                0.36327,                0.83005,               0.000425,               0.000425,               0.000425
                    202,                0.38687,                0.35033,                0.97891,                0.99029,                      1,                  0.995,                0.95096,                0.40594,                0.30355,                0.82515,             0.00042087,             0.00042087,             0.00042087
                    203,                0.38153,                0.34835,                0.98526,                0.98942,                      1,                  0.995,                0.94471,                0.41123,                 0.3169,                0.82435,             0.00041675,             0.00041675,             0.00041675
                    204,                0.38765,                0.35828,                0.98783,                0.98809,                      1,                  0.995,                0.92717,                0.47144,                0.39232,                0.84543,             0.00041263,             0.00041263,             0.00041263
                    205,                0.37782,                0.36369,                0.98201,                0.98964,                      1,                  0.995,                0.94655,                0.41569,                 0.3453,                0.82566,              0.0004085,              0.0004085,              0.0004085
                    206,                0.37523,                0.35662,                0.98117,                0.98859,                      1,                  0.995,                0.95157,                0.39921,                0.36589,                0.82296,             0.00040438,             0.00040438,             0.00040438
                    207,                0.37746,                 0.3621,                0.98019,                0.98945,                      1,                  0.995,                0.93518,                0.39539,                0.36834,                0.81597,             0.00040025,             0.00040025,             0.00040025
                    208,                0.37606,                0.35671,                 0.9798,                0.95489,                      1,                  0.995,                 0.9482,                0.39655,                0.40378,                0.81342,             0.00039613,             0.00039613,             0.00039613
                    209,                0.38475,                0.35081,                0.98954,                0.98933,                      1,                  0.995,                 0.9452,                0.40728,                0.38819,                0.81402,               0.000392,               0.000392,               0.000392
                    210,                0.36783,                  0.351,                0.97752,                0.97141,                      1,                  0.995,                0.95775,                0.37658,                0.39136,                0.81223,             0.00038788,             0.00038788,             0.00038788
                    211,                0.36481,                 0.3429,                0.97329,                0.98717,                      1,                  0.995,                0.95033,                0.39365,                0.39952,                0.82269,             0.00038375,             0.00038375,             0.00038375
                    212,                  0.377,                0.35835,                0.98262,                 0.9872,                      1,                  0.995,                0.95983,                0.37546,                0.35789,                0.80634,             0.00037962,             0.00037962,             0.00037962
                    213,                0.38275,                0.35407,                0.97862,                0.98689,                      1,                  0.995,                0.94999,                0.38564,                0.32368,                0.81525,              0.0003755,              0.0003755,              0.0003755
                    214,                0.38647,                 0.3542,                0.98759,                0.99029,                      1,                  0.995,                 0.9447,                0.40533,                0.35522,                0.82918,             0.00037138,             0.00037138,             0.00037138
                    215,                0.35873,                 0.3492,                0.97649,                0.99058,                      1,                  0.995,                0.94296,                 0.4005,                0.33597,                0.82191,             0.00036725,             0.00036725,             0.00036725
                    216,                0.36882,                0.35549,                0.97918,                0.98415,                      1,                  0.995,                 0.9353,                0.41141,                0.34017,                0.81398,             0.00036313,             0.00036313,             0.00036313
                    217,                0.35826,                 0.3624,                 0.9806,                0.95146,                      1,                  0.995,                0.93405,                0.39877,                0.35857,                0.81365,               0.000359,               0.000359,               0.000359
                    218,                0.37194,                0.36294,                0.97946,                0.97305,                      1,                  0.995,                0.93997,                0.38941,                0.35081,                0.82842,             0.00035487,             0.00035487,             0.00035487
                    219,                0.35849,                0.34723,                0.96682,                0.98963,                      1,                  0.995,                0.94962,                 0.3793,                0.36177,                0.81465,             0.00035075,             0.00035075,             0.00035075
                    220,                0.36937,                0.34193,                0.97685,                0.98937,                      1,                  0.995,                 0.9427,                0.39518,                0.37949,                0.82391,             0.00034663,             0.00034663,             0.00034663
                    221,                0.37307,                0.33774,                0.96514,                0.98845,                      1,                  0.995,                0.94939,                0.39628,                 0.3569,                0.81888,              0.0003425,              0.0003425,              0.0003425
                    222,                0.36923,                0.34398,                0.97296,                0.98999,                      1,                  0.995,                0.94626,                0.41013,                0.33792,                0.82082,             0.00033838,             0.00033838,             0.00033838
                    223,                0.36373,                0.34081,                0.97996,                0.99041,                      1,                  0.995,                0.94816,                0.40657,                0.37142,                0.83464,             0.00033425,             0.00033425,             0.00033425
                    224,                0.36154,                0.33403,                0.96943,                0.99039,                      1,                  0.995,                0.94969,                 0.4325,                0.33236,                 0.8387,             0.00033013,             0.00033013,             0.00033013
                    225,                0.35869,                0.33701,                0.97504,                0.98993,                      1,                  0.995,                0.94418,                0.39743,                0.32333,                0.83494,               0.000326,               0.000326,               0.000326
                    226,                0.35869,                 0.3396,                0.97725,                0.99045,                      1,                  0.995,                0.95754,                0.39804,                0.31114,                0.82443,             0.00032188,             0.00032188,             0.00032188
                    227,                0.35708,                0.33832,                 0.9627,                0.99085,                      1,                  0.995,                0.94749,                0.37675,                0.33277,                0.81562,             0.00031775,             0.00031775,             0.00031775
                    228,                0.35271,                0.32991,                0.97874,                0.99086,                      1,                  0.995,                0.95778,                0.36538,                0.34141,                 0.8051,             0.00031362,             0.00031362,             0.00031362
                    229,                0.35286,                0.32958,                0.96709,                0.99047,                      1,                  0.995,                0.96105,                0.37225,                0.36098,                0.80964,              0.0003095,              0.0003095,              0.0003095
                    230,                0.36551,                0.34935,                0.97861,                0.98756,                      1,                  0.995,                0.94583,                0.41236,                0.37744,                0.82388,             0.00030538,             0.00030538,             0.00030538
                    231,                0.36085,                0.32985,                0.97834,                0.98597,                      1,                  0.995,                0.94609,                0.40594,                  0.369,                0.82224,             0.00030125,             0.00030125,             0.00030125
                    232,                0.36213,                0.34274,                 0.9667,                0.98831,                      1,                  0.995,                0.93311,                0.41986,                0.32648,                0.83287,             0.00029713,             0.00029713,             0.00029713
                    233,                 0.3573,                 0.3449,                0.97269,                0.98753,                      1,                  0.995,                0.93891,                0.41132,                0.32279,                0.83077,               0.000293,               0.000293,               0.000293
                    234,                0.35025,                0.32975,                0.96736,                0.94511,                      1,                0.98667,                0.95751,                0.39303,                0.36626,                0.82346,             0.00028888,             0.00028888,             0.00028888
                    235,                0.34319,                0.32872,                0.96643,                0.94645,                      1,                  0.995,                0.95501,                0.40579,                0.38646,                0.83066,             0.00028475,             0.00028475,             0.00028475
                    236,                0.34208,                  0.322,                0.96353,                0.95238,                      1,                  0.995,                 0.9565,                0.41016,                0.35855,                0.83714,             0.00028063,             0.00028063,             0.00028063
                    237,                0.36795,                0.34866,                0.98385,                 0.9866,                      1,                  0.995,                 0.9505,                0.41202,                0.36143,                0.84433,              0.0002765,              0.0002765,              0.0002765
                    238,                0.34228,                0.33511,                0.96118,                0.94527,                      1,                  0.995,                0.95468,                0.42715,                0.38472,                0.84909,             0.00027237,             0.00027237,             0.00027237
                    239,                0.35292,                0.32229,                  0.975,                0.98895,                      1,                  0.995,                 0.9631,                0.43094,                0.37748,                0.84379,             0.00026825,             0.00026825,             0.00026825
                    240,                0.35529,                0.33958,                0.97424,                0.99095,                      1,                  0.995,                0.95172,                0.44104,                 0.3514,                0.83824,             0.00026413,             0.00026413,             0.00026413
                    241,                0.36078,                0.32906,                0.97738,                  0.991,                      1,                  0.995,                0.94974,                0.41156,                0.34026,                 0.8219,                0.00026,                0.00026,                0.00026
                    242,                0.35127,                0.34356,                0.96672,                0.99332,                      1,                  0.995,                0.95307,                0.41211,                0.37556,                0.82597,             0.00025587,             0.00025587,             0.00025587
                    243,                0.33986,                 0.3217,                0.96275,                0.99041,                      1,                  0.995,                0.94905,                0.41857,                0.37721,                0.83288,             0.00025175,             0.00025175,             0.00025175
                    244,                  0.355,                0.33245,                0.97285,                0.99066,                      1,                  0.995,                0.94662,                 0.3973,                0.35633,                0.83405,             0.00024762,             0.00024762,             0.00024762
                    245,                0.34241,                0.32795,                0.97166,                0.99136,                      1,                  0.995,                0.95751,                0.41706,                0.32443,                0.83513,              0.0002435,              0.0002435,              0.0002435
                    246,                0.34657,                0.33435,                0.97334,                0.97831,                      1,                  0.995,                0.95703,                0.41871,                0.31998,                0.83697,             0.00023938,             0.00023938,             0.00023938
                    247,                 0.3401,                 0.3229,                0.96922,                0.97371,                      1,                  0.995,                0.96222,                0.39341,                0.32368,                0.82441,             0.00023525,             0.00023525,             0.00023525
                    248,                0.34666,                0.32086,                0.96172,                0.95531,                      1,                  0.995,                0.95905,                0.38777,                 0.3321,                0.82423,             0.00023112,             0.00023112,             0.00023112
                    249,                0.34722,                0.33011,                0.97352,                0.96494,                      1,                  0.995,                0.96105,                0.38522,                0.32614,                0.81913,               0.000227,               0.000227,               0.000227
                    250,                 0.3517,                0.33758,                0.97157,                 0.9592,                      1,                  0.995,                0.95141,                0.40935,                 0.3417,                0.82266,             0.00022288,             0.00022288,             0.00022288
                    251,                0.35133,                0.32021,                0.97057,                0.94745,                      1,                  0.995,                0.93877,                0.41438,                0.31901,                0.82491,             0.00021875,             0.00021875,             0.00021875
